"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16"
"20200121_MJ_B_protibia_11_07_25_0010",-0.106196990151663,0.0186997309195165,-0.0518538236667065,0.00562993689931936,0.0466082517586126,-0.000895711006349684,0.0205659975464242,-0.000457009873107762,0.00152313351361979,-0.00333094082541163,0.00107115483226538,0.00317914205245816,-0.00768223291566008,-0.0113856060259636,0.0137773783220546,0.00134934204287056
"20200121_MJ_B_protibia_11_07_25_0012",-0.101293712894995,0.00421237748309933,-0.0477514850004081,-0.0025792340460207,0.0298524598364556,0.0162640881227979,0.0252343258369881,0.0220755608051907,0.0066989096746672,0.00494710578069697,-0.0130447774648374,0.00223032278825257,-0.0032225126734821,-0.00357014202760331,0.00274883015466343,0.00311288796755711
"20200121_MJ_B_protibia_11_07_25_0014",-0.118750559489367,-0.0390514945593006,-0.0622821208418548,-0.0236994612025238,-0.00073711061411838,0.016756417854129,-0.00629714293279918,-0.0107069211459086,0.00672819776489291,-0.00174083675286036,-0.0126417439895429,-0.00594941920223123,-0.0120126618786147,-0.00163394422259744,0.00094797128896984,-0.00641496160705279
"20200121_MJ_B_protibia_11_07_25_0016",-0.115312904326339,0.0102704003567167,-0.043363708487408,-0.0107270049526556,0.0115481095628491,0.00292109675142703,-0.0102067996037462,0.00161229470545025,-0.00865770794696476,0.0191133319787769,1.96726077317921e-05,-0.0099436573393065,-0.00428610705307903,-0.00296349957293739,0.00158032236058572,0.00486634912092439
"20200121_MJ_C_protibia_11_39_59_0002",-0.127094281321277,-0.00428137625512018,-0.053057136998137,-0.0162157994329509,-0.00683866526488111,-0.0431277049345341,0.0193806270788714,-0.00843964082050357,-0.00193565068494141,-0.00136772585037751,0.00774910885688061,-0.00760055237229931,-0.00858056916988583,0.00621460330174018,0.00106417845346672,0.00935539797332621
"20200121_MJ_C_protibia_11_39_59_0004",-0.100510320066331,-0.0169024911056123,-0.0584186910116992,-0.0218073993357286,0.0405760335403895,0.00767704180177757,0.024273132259707,0.00112981342495102,-0.00881616414813446,-0.00336148028168233,-0.0239455968273723,-0.0050965159413794,-0.00181848217929635,-0.00141958969791929,0.00678486200990472,-0.00996778721773101
"20200121_MJ_C_protibia_11_39_59_0006",-0.123867933072426,0.00867251059152004,-0.0609378273872027,0.0306892098083429,0.0564284045583666,-0.00250267480948444,0.0114603023958678,0.0127666588461213,-0.00719738253675122,0.0107438140234038,-0.00657727148960325,-0.00974353133694125,-0.00788946669985317,-0.00745320706273819,0.000444254990805422,0.00574026619481121
"20200121_MJ_C_protibia_11_39_59_0008",-0.0775783102419647,-0.0018519356777838,0.00874040088364786,-0.0331756085410463,-0.0034898547474868,0.00686925290792696,-0.0031798010519989,0.00927713997257412,-0.0242574934060563,0.011131835577222,-0.00288795102426268,0.00282926110950243,-0.00166947044037873,-0.0122458607414744,0.0079291817592071,-0.00118514843771822
"20200121_MJ_C_protibia_11_39_59_0010",-0.0635354955131208,0.022890299446476,-0.00661186701593314,-0.00791661006344825,0.0200732530769959,-0.0143321054263566,0.0481402273128984,0.0132268934571969,-0.00684817850505202,0.0145437324664956,0.0259896115541048,-0.00815461326184406,-0.000628926176749479,-0.0057790283117001,-0.0133970027820002,-0.0111298464871535
"20200121_MJ_C_protibia_11_39_59_0012",-0.0625440398559671,-0.0349615096651786,0.0103997546336947,-0.00873019467634104,-0.0249211591236499,0.0124081402873875,-0.0163075836440762,-0.0155921455850479,-0.0192788026580963,0.0168088201347156,-0.0051285259942983,-0.00026661298133196,-0.00294534813837444,0.000839159183364482,0.00740506939164747,-0.00222479301887267
"20191112_MP_A_tibia_derecha0005",-0.00792059044006165,-0.0315404754829654,0.0672475416424287,0.00600477714831329,0.0165542715104837,-0.0120662937800367,0.00899439564049071,0.0127359763280439,-0.00174995280141499,-0.0096578465353541,-0.0100658899469798,-0.000491015718820781,-0.00241631287901112,-0.00375376460265903,-0.00589148677666473,0.00268796436658605
"20191112_MP_A_tibia_derecha0007",-0.00312355942362135,-0.0234411169277259,0.0649278833935841,0.00851936324615332,0.00945666521197416,-0.0183143664440623,0.000934607863201211,-0.00529908554412296,-0.0102549465654909,0.00296847165353106,-0.00475685060540237,-0.0101299149246647,-0.00448636730194861,0.00389722774504333,0.00504877561534497,-0.00207043116566238
"20191112_MP_A_tibia_derecha0009",-0.0401839749351811,-0.0211315443719025,0.0243031003625629,0.0202659388400038,0.00452595497418807,0.00307513784694503,0.00596145976898013,0.0137939440447504,0.0149473685952764,-6.98214515277994e-05,-0.00343045372873961,-0.00866350190440029,0.0040016164637402,-0.00230280309420451,-0.00191045539583044,-0.000843253824626208
"20191112_MP_A_tibia_derecha0011",0.0136201538516486,-0.0359249713862967,0.0850778567314009,-0.00855626783034936,-0.0122101796688662,-0.00117521566351771,-0.012596613466018,0.000944695076396185,0.0178819858766519,0.0082987804223543,0.00173200612261419,-0.00456900377105507,-0.0104320624195045,0.00454102974039898,0.00318114445832688,0.00638996023862341
"20191112_MP_A_tibia_derecha0013",0.000455502562084888,-0.0359552449032895,0.0884312159749441,-0.00559820403508177,-0.0111368696398143,0.0042267429273343,0.00236163839187465,0.0016268751211039,-0.00255175387672206,-0.0052558535259975,0.0012344974821388,-0.00272287186720905,-0.00234390398460319,-0.00251263300418309,0.00597037502223656,0.00393259505850356
"20191112_MP_A_tibia_derecha0015",-0.00670537601042174,-0.0297340468859709,0.0686181847984439,0.00678949005988183,-0.00109494593931683,-0.0114299871721385,0.00523125104522544,0.00310093431604809,-0.00257925549507971,0.00831463948777082,-0.00743174907133447,0.00189258545170801,0.00823918388933615,-0.00401537134942385,-0.00211101298716281,0.0045720220253196
"20191112_MP_A_tibia_derecha0017",0.00577370751039961,-0.0363276590305704,0.0525887718374367,0.0110427768379928,0.0101106817414426,-0.00816519355402557,0.0029306773050279,-0.0082956995930885,0.00330008416628957,-0.00158771120821442,-0.0107954900790869,-0.000211396406037008,-0.00481241842740058,-0.00168165649513614,0.00772252683898142,0.0010859520389105
"20191112_MP_A_tibia_derecha0019",-0.00739666694099062,-0.050319823773785,0.0872342140668164,-0.0130866216165677,-0.00647577382867833,-0.00512579578393915,0.0262205704510674,-0.00730426077150753,-0.00875345113448838,3.57025030501979e-05,0.00198406695909788,0.00586670321072916,-0.00705593973455096,-0.00759096556556629,0.00457083561320314,-0.00192335039535465
"20191112_MP_A_tibia_derecha0021",-0.0193279384866242,-0.0424787355102624,0.0321916056842492,0.0226471594718873,-0.00875383631628136,0.0120457751126971,0.00742863331949709,-0.00790599568786375,0.00727032927732886,0.00485423682810133,0.00124765935294069,-0.00700403296501423,0.00305861383569359,-0.000595250520791439,0.00430203591656955,0.00184914782222263
"20191112_MP_A_tibia_derecha0023",-0.030613756256743,-0.0296386468894632,0.0247151019278818,0.0203596172510087,0.00769693079049765,0.0032478670073325,0.000884083447621659,0.0148597606851493,0.0024307055128571,-0.00147109956426852,-0.00174872845694412,0.000207975060487213,-0.012019339513306,0.00288230726782761,-0.00324576790832402,0.000777987790938573
"20191112_MP_A_tibia_derecha0025",0.0100889078524785,-0.0329944924555423,0.0287790260793966,0.0137764165270295,0.00233118820960465,0.0142354154526699,-0.00689361873866025,-0.0039049521711013,-0.00518406393994762,-0.000851246297435164,0.00233004315607434,-0.00459374696527476,-0.00432498482793525,0.000413222828839968,-0.00296380682245956,0.00151768265417848
"20191112_MP_B_tibia_derecha_0051",-0.0204515338832119,-0.0164796343403563,0.00441719424347085,0.0315260154828668,-0.00353065788799895,-0.0266173357013968,-0.00395604672994632,-0.0156769137825633,0.0165081103979036,-0.00329501718758519,-0.00103357085287575,0.00392669669568558,-0.00817993010852273,-0.00725694477309434,0.00564586180695906,0.00182227361377188
"20191112_MP_B_tibia_derecha_0053",-0.0354141076870513,-0.0086426256958284,0.0223943536877383,0.033336003203158,-0.00162003045821618,-0.0144610119237429,0.000461555391740754,0.01167308266702,-0.00269467782557633,0.0058209668649651,-0.00731371185050219,0.00111077754637658,-0.00239668819024349,-0.0150112920596892,0.00456235962129681,0.00683623377820302
"20191112_MP_B_tibia_derecha_0055",-0.0089793521535707,-0.0252376590542297,0.0209464954796729,0.0257692235907795,-0.0128873463633114,-0.00782457390613342,-0.00869837242954466,-0.0141496842867978,0.0200488056678335,0.000208664845249805,-0.000930143877036837,-0.0025259277923285,-0.00186606143173999,-0.0108987761484359,0.000458206208641293,0.00374297061413197
"20191112_MP_B_tibia_derecha_0057",0.00420744617516509,-0.0360583789591906,0.0935613045942663,0.00109823513219938,0.00550419877125437,-0.0263874775838019,0.00624022417726449,0.011970814856254,-0.00470226695030315,0.00377957233439449,-0.00407614327020446,-0.011582557541638,0.0186430297894121,0.00251335172889174,-0.000349244247515563,0.0134503213815945
"20191112_MP_B_tibia_derecha_0059",0.0322343538542706,-0.0465435108383164,0.0792319619472254,-0.0134032457332135,0.000910996701070517,0.00342643307658641,-0.0114277814975109,-0.0050430387380926,0.00489839392380541,0.0163172769749857,-0.0105069708021852,-0.00229161329430951,-0.00867100684949781,0.00266535166510061,0.00525820725807544,-0.00671628807534686
"20191112_MP_C_tibia_derecha_0002",0.0309959487523474,-0.041905545352385,0.118653678192168,0.00268497604454747,0.0162784863978044,-0.0232933730855901,0.0100798126205029,0.00273250096892943,0.0134109939964943,-0.00235858266014926,0.00339474054009793,0.000742384428148692,-0.00326949272571855,0.00872030504733396,0.00768401214846509,-0.0177551720493324
"20191112_MP_C_tibia_derecha_0004",-0.00358746809162005,-0.0993315437557285,0.0793143322730476,-0.0147908148718196,-0.0315151684274067,0.0427601117454605,0.00814258281129453,-0.00408807867324975,0.00379394893927373,0.0190705465420523,0.00984808660059476,0.00143754073187411,-0.00394279364935386,0.00893846429304375,0.00640151967370873,-0.00756058246100326
"20191112_MP_C_tibia_derecha_0006",-0.00983811844599225,-0.0224371785505882,0.0317208338900614,0.0233214248080492,-0.0246109983235827,-0.00761912716592148,0.00309706076049844,-0.00591388190613107,0.0123603157026064,0.00547067615953472,0.00402366207210314,-0.00216663449158195,0.00213387948285944,-0.0047750531757521,0.00228664751012191,-0.00208051002474865
"20191112_MP_C_tibia_derecha_0008",-0.0197271716034309,-0.0124349742889202,0.0480869877214688,0.0225344463934594,-0.00646383744155226,-0.0235891932872286,-0.0160313322622741,0.0120153003136894,0.0100630109685314,0.00896905778734685,-0.020467209554335,-0.00454227508935071,0.00623094541646751,-0.00332161296060931,0.00450234919661906,-0.00140698143124829
"20191112_MP_C_tibia_derecha_0010",0.0228100607290066,-0.0418827309815806,0.100129424822817,0.00275454821382511,-0.0117164114446115,-0.00131144310745106,-0.00780385310815108,0.0203512363629656,0.0129344321981651,0.0113611691053408,-0.00612633619706978,0.00322389544560675,-0.0099707520526995,-0.00473083938800446,0.00690036058939545,-0.0082575098511374
"20191112_MP_C_tibia_derecha_0012",0.0237761161533139,-0.039955964865481,0.084695359885038,0.00151977412054716,0.0119457080744582,0.0106028100864481,-0.000773198702341613,0.00735181909137843,0.0149515789362887,-0.00254731581153583,-0.00425008168841821,-0.00829472021284281,-0.00597842712964896,0.00114406141355063,-0.00172263332122089,0.00628898144573972
"20191112_MP_C_tibia_derecha_0014",0.0264885421377565,-0.0574874105418401,0.127182742923316,0.0152388576993363,-0.00601119988093467,-0.0126991033436155,-0.00463604968543924,-0.00856176200860556,0.00342643999421019,0.00567250812887702,-0.00610872833548392,-0.00127333343102104,0.00624582800276944,0.00702260662032023,-0.00437667654598285,-0.00066881933020071
"20191112_MP_C_tibia_derecha_0016",0.0205755906316147,-0.0346362534585577,0.0782200100081607,0.003930293426627,0.0029611731925411,-0.0119998283989018,-0.01139797918333,-0.00352751150785758,0.00576129335993783,0.00188186341359358,-0.0159047184325863,0.0163626554311962,0.0135546757617363,-0.00148176221057142,-0.0106576230086342,0.00368167128153875
"20191112_MP_C_tibia_derecha_0018",0.0060079692199912,-0.0439135536241551,0.079615300937672,0.0204570172479375,-0.00915563779919135,-0.0126535035301854,0.00256675861610611,-0.00375372211740056,0.00105700246028814,-0.00325775847184635,-0.0134219616664021,-0.0039311950148573,-0.00801355790621933,-0.00119406267001667,-0.00857397396448105,-0.000461727706324652
"20191112_MP_C_tibia_derecha_0020",0.0275460756837696,-0.0314552452522062,0.0951777516889411,0.00941466230534296,0.000677877475081638,0.00337836968685932,-0.00517857947178681,0.00230163946057183,-0.00695334027723918,0.00295510694372371,0.00139390848876808,-0.0142083516943665,-0.00315601491830321,-0.00669525106097849,0.00582958109102957,0.00142083644284363
"20191112_MP_C_tibia_derecha_0022",0.00125649510684363,-0.0392699278749816,0.0788700086549149,0.00622117895686787,-0.00585441059654822,0.00234940661214223,0.0146202973072479,0.00672222812222849,0.00689046626291442,0.0044587915892104,-0.00551811525218365,0.00514746047518482,-0.00867662772837186,0.00199321586422673,-0.00797183088131783,-0.00733384740571623
"20191112_MP_C_tibia_derecha_0024",-0.0306955212451213,-0.00812964755161502,0.0199299879943792,0.0331288540978317,0.0122361486146757,-0.00480065748286051,-0.00496664763799747,0.0142842130220016,0.0143975684019717,-0.00106547874333744,-0.00708923898524307,-0.00796764022435646,-0.000263694094768128,0.00332979390276331,0.000510590677982591,-0.00386513059932051
"20191112_MP_C_tibia_derecha_0028",-0.0265343908897642,-0.0288152370130065,0.0272654807418183,0.0176231192818911,-0.0145260020532233,0.0250755716547413,0.0133566703780309,-0.00962032100323698,0.00332271840852989,0.00789904125603855,-0.00395860869385616,0.00139754286284272,0.00419930023151222,0.000458867211352846,-0.0020817226256672,-0.000109739559368685
"20191112_MP_C_tibia_derecha_0030",-0.0241990358207902,-0.0151054372293361,0.0491432543220946,0.0327061778712232,0.0207356543381171,-0.0205209414453939,-0.00262682184235827,0.0147964894777192,0.016676375315385,-0.00196637151581743,-0.00775568512834933,-0.00216614542946734,0.00200134659226917,-0.00296699925484195,-0.00382543059871222,-0.00471536670213232
"20191114_MC_A002_tibia_12_10_39_0002",-0.066571274773599,0.00504661614487152,-0.0720049832579787,0.0218726148391771,-0.00968861272818271,0.0100535389436734,-0.0620286207291157,-0.00303999740453643,-0.0190469325757593,0.0197366853618096,0.00858695998110998,-0.0172733871464544,-0.000838539024511608,0.00944151964652015,-0.00177789336813247,-0.00411851072518686
"20191114_MC_A002_tibia_12_10_39_0004",-0.045672535325444,0.0313680258743068,0.00399711879505514,-0.0269053865490185,-0.0235338914441739,-0.00991518516511865,0.00566456153066011,0.00831450463895833,0.0269416718176042,0.0115813510311765,0.033071332681551,0.0111090123363184,-0.00368986504589757,-0.00125788666945528,-0.00212345841431534,0.00231276574149405
"20191114_MC_A002_tibia_12_10_39_0006",-0.0668170798382803,-0.0411424273849585,-0.012064904487537,-0.0209838760160925,-0.00156111196999886,0.0127943424551466,0.000860282883307124,0.0251109477065007,-0.000356084795583337,-0.000557566913844681,0.00341322814333572,-0.00630948685645422,-0.00747907912572614,-0.0151997097151799,-0.00794565541507852,-0.00302419319627262
"20191114_MC_A002_tibia_12_10_39_0008",-0.0804324534285461,-0.0526673796382155,-0.0201145578162546,-0.0121445928477805,-0.0110760098279324,0.00107284399683564,-0.00463912266211215,0.0160887541217246,0.00604414847008125,0.00451179914613403,0.00713709946362554,0.00210173687798831,0.00566981048810011,-0.00145150861549774,0.00312794506319073,-0.00363378355251864
"20191114_MC_A002_tibia_12_10_39_0010",-0.0209239607029217,-0.060665350101499,0.0475091882807015,-0.0388538395181063,-0.0265736201004294,0.0421133581722091,-0.00992633226923466,-0.000779426847843084,-0.0102687288684348,0.00927833411701674,-0.0214312626027938,0.0147859318580138,-0.00287253236461763,-0.00362458475634064,-0.00973738853849123,-0.00107879950587738
"20191114_MC_A002_tibia_12_10_39_0012",-0.0722813873503099,-0.042602922197416,-0.00403164264176845,-0.0189671169972677,-0.0234665472200505,0.0290744110824839,-0.0139090599293047,-0.000498203765793705,-0.00978133148784139,-0.00404820557408349,0.0111727197695601,0.00966861056067768,-0.0122196814901638,0.00266250121023025,0.00676979073371193,-0.00238271034866564
"20191114_MC_A002_tibia_14_19_37_0002",-0.0490450188438975,0.00719642513582882,-0.0147825327134231,0.00926193094071324,-0.010360130247262,0.0279750929043937,-0.0241407712248852,0.00630759054264783,0.00683398702997835,0.00988355725168962,0.00429526763332391,0.00562486783150172,0.0160504041952142,-0.0235517514796661,0.00413958022502807,-0.0103517659248438
"20191114_MC_A002_tibia_14_19_37_0004",-0.0677284114976872,-0.0184763092658244,0.0282424541024031,-0.00811576122254674,0.0106220455001517,0.00977560406248032,0.00763817136249818,0.0168936295050343,-0.000734236924039271,-0.00264486255949232,0.00681631818933535,0.00425628875837186,0.00595221450383992,-0.0051842636172365,0.0107577096448102,-0.0012294087508213
"20191114_MC_A002_tibia_14_19_37_0006",-0.0953856127721465,-0.0394237844149381,0.0022620605542434,-0.00238800796576935,-0.00625083428987792,0.000738188367958909,-0.00328785591021902,0.0112634129547151,-0.014447550938339,-0.0300806233427912,-0.0164502299860964,-0.0110097627221982,-0.00924526600763812,0.00571586346078695,0.0133908758004952,-0.000781411279462176
"20191114_MC_A002_tibia_14_19_37_0008",-0.0518471930768297,0.00276929264591832,0.0298656162969845,-0.0154900822374042,0.0226475426477828,-0.00224551056236249,0.0231951090380099,0.0275576410168691,0.0121485182827097,0.00126730564966245,0.0124203495119717,0.00434753076343662,0.00496935318998696,-0.00120347393412818,0.00213125339078473,0.00319908513619163
"20191114_MC_A002_tibia_14_19_37_0010",-0.0269014945800657,-0.0466544070662443,0.027602938513994,-0.0241266857524368,-0.00384206260881119,0.0194093955982701,-0.0529070724553895,-0.0104171902446305,-0.00988310606737281,0.0206775625168822,0.000224112479609291,0.0217651623242442,-0.0017148723345357,-0.013371677660528,0.000961537210002927,0.00820406016346548
"20191114_MC_A002_tibia_14_19_37_0012",-0.0745536623215852,-0.0162188091166006,0.00273479659828022,-0.0119898826677776,0.00265804610286103,-0.00945412562874672,0.0153071844382344,0.0193859513752219,0.00701093725456195,-0.00422985164601044,-0.00213399900878989,0.0369116201404803,0.024172222771494,-0.00911055504451374,-0.00159092781664779,-0.00828111232734923
"20191114_MC_A002_tibia_14_19_37_0014",-0.0759795709956711,-0.0444626630121222,-0.00483399235283627,0.00135589673728819,-0.00751310002908856,-0.00480304162553882,-0.0099042383384872,0.0160393913048974,-0.00823802331963952,0.00834032255790094,-0.00455373325341788,-0.00851012588119169,-0.00048650211814654,0.00314454618747934,0.00241745550291719,0.00327226274466809
"20191114_MC_A002_tibia_14_19_37_0016",-0.0472297168516618,-0.0336826160403548,0.0364358110139316,-0.0381849171412563,-0.0152635739334601,-0.00641325193313219,-0.0145367622028814,0.00331125784773061,0.000167714824571267,-0.00599652557614953,0.0064437048154525,0.0139108196136815,0.0133128151235523,-0.00193610662639687,-0.00666897367713414,-0.00386038258137285
"20191114_MC_A002_tibia_14_19_37_0018",-0.0515286886192059,-0.060781072226267,0.000616419457264491,-0.00812645758964294,0.012738547698942,-0.0160921195774259,-0.0189397846523897,0.0142207977983931,-0.0120645688737305,0.0116727317290652,0.00888939599126381,0.0120451849236939,-0.00523632191339847,-0.00266022853564105,7.2756064886403e-05,-0.00706339771022104
"20191114_MC_A003b_tibia_14_19_37_0020",-0.0421838687780098,-0.00953251018936423,0.00085768734837395,-0.0163113474301205,-0.0145578588860533,0.0202190541797696,-0.000542244582416221,-0.00594378191295407,0.00454394717748241,-0.00463856627883783,0.00485858512041951,-0.0114685992929356,0.010090901274818,-0.00513545243656089,-0.00598922015502748,-0.00197503126398284
"20191114_MC_A003b_tibia_14_19_37_0022",-0.0676601522239718,-0.0191111702934071,-0.0433576275449362,-0.00572932509268089,-0.000501656336138992,0.0232196545311634,-0.0172762218183468,0.00120392552346936,-0.000802179343433765,-0.0128082224784612,0.00546369878659207,-0.0013050040131102,0.00820171513760325,-0.0109416447535431,-0.0136771453772315,-0.0105387191133874
"20191114_MC_A003b_tibia_14_19_37_0024",-0.0977006484638771,0.00181685977798073,-0.0546313586156776,0.000499743161442464,-0.0315252508795622,-0.00838365409292307,-0.0302586040583337,0.00120448900822552,-0.0119767401990524,-0.00730454578842467,0.020242975100257,0.00920559572211831,0.00245170867274288,0.00362857689729905,-0.0113982456581959,0.000465099612834192
"20191114_MC_A003b_tibia_14_19_37_0026",-0.0571542175647743,-0.0356191701534132,0.0125748482306766,-0.00548950459699722,-0.0192650500765597,0.0118796101812066,-0.0159336501265439,0.023601972584448,-0.0148857262186964,0.00654001238452061,0.0157267512678976,0.0133963422607578,0.00468926101198735,0.00404975660291236,-0.00166602830618985,0.00698768785519421
"20191114_MC_A003b_tibia_14_19_37_0028",-0.0583225321520064,0.00555208985974241,0.0044995188058486,-0.0186288687636067,0.00225607474029562,-0.0144634009130241,0.0215342373155232,0.00875585990895427,0.0252918216796761,-0.0308858929968483,-0.00638739324177459,-0.00466421116239782,-0.0024266139728002,0.0006303675086795,-0.00208064994393822,-0.0102789032021503
"20191114_MC_A003b_tibia_14_19_37_0030",-0.0999451754558518,-0.0116945456852754,-0.0162622022128332,-0.00728436090274065,0.0199311061290627,-0.00326281019710264,-0.0175809187493957,0.0326497108261367,0.001714586017731,-0.0186864552897419,0.00209221557098101,-0.0122951975041372,-0.00784421528491105,0.00600299974243133,0.00466327561254971,-0.000204096536432098
"20191114_MC_A003b_tibia_14_19_37_0032",-0.0650985456975619,-0.0171355699144004,-0.00597469603784943,-0.0125407834323105,0.0101264526014164,0.0195808158384464,0.0207452467793536,-0.0040546816275068,-0.00238900870044255,-0.00917204264802935,0.0259746081901969,0.00600170867282156,0.013914180022288,-0.0106036956993072,0.0062335169804061,-0.00362056036270862
"20200120_MC_carmen_14_53_49_0002",-0.0818350331861498,-0.0156411063247639,0.0106529646741783,-0.0255996224425275,-0.00815377163851957,0.010073468588189,-0.0068912678278265,0.0478846529075852,0.0161693519953845,-0.00712932620222018,-0.00150232605679787,-0.0229276292998062,0.00293379847379358,-0.00508292824171336,0.00421637304792567,-0.0132905351009367
"20200120_MC_carmen_14_53_49_0004",-0.0961306556187868,-0.00308444564863283,0.0032231362358615,-0.00601053124666283,-0.00852151867287423,0.0045385723223173,-0.0129470837479672,0.0152813037580967,0.0124716822152203,-0.0103302707887539,0.00569000675337612,-0.0190422960262053,0.00122402846164667,-0.0047912994445036,0.00627430943369805,0.00853398493015873
"20200120_MC_carmen_14_53_49_0006",-0.0371265688749017,-0.0104743430885579,-0.0111725762081036,-0.00800962397216193,-0.0174026379928503,0.0376764715147632,0.00422440423001987,-0.0229648358403398,-0.0101626550125507,-0.0267285104089315,-0.00461798350773483,0.0110751972585119,-0.00210955316870161,-0.00807167296711993,0.00111994112908334,0.00831178569011059
"20200120_MC_carmen_14_53_49_0008",-0.0459791125861824,-0.0267945141699854,-0.0110268089125683,-0.00970708099512245,-0.0592057575886913,0.0282980593901616,-0.00739632734281068,0.0126063525585828,-0.00614199333492975,-0.0160006510895416,0.00389003706277443,-0.00277753661885282,-0.00439221229177082,0.00357879460413959,0.00283319678226533,0.00476203969785569
"20200120_MC_carmen_14_53_49_0010",-0.0615066104909046,-0.0535270099725083,0.0216611135744808,-0.0244909461093493,-0.0307612812942737,0.0147132226455645,0.000925387287169401,-0.00328003555448369,-0.0005809935818204,-9.449436476337e-05,0.0122677327326521,-0.00397150933109436,-0.000485337066318134,0.00184991915776165,-0.00137851998966833,-0.0216823307484188
"20200120_MC_carmen_14_53_49_0012",-0.0438873357345641,-0.016729442690801,0.0025600230892658,-0.0191241020413929,-0.0440089209416767,0.026706851099532,-0.00848426604240676,-0.00122298726274609,-0.00196741298726982,-0.0244121565706167,-0.00580420364536142,0.00691197676411383,0.00385042862440859,-0.00470401752227002,-0.00273542538066369,-0.00147652087898005
"20200120_MC_carmen_14_53_49_0014",-0.0830613283385492,-0.0575637556326067,-0.00840360482146325,-0.0142148377955728,-0.00865614629743182,-0.0229478623659944,-0.0150769676861155,-0.00111946600875287,-0.00166887901487138,-0.0125032459687047,0.0115887417662038,-0.000178974492055181,0.00427797527432059,0.0168076144735788,0.0155101167031645,-0.00509109205407641
"20200120_MC_carmen_14_53_49_0016",-0.027404597327465,-0.0398902128153946,0.0175120142453251,-0.0281257262841133,-0.0441887827553934,0.0577720519279956,0.00151890213890587,0.00301560269142095,-0.00363947082412841,-0.027413195328438,-0.00953699352014735,0.0040351607425725,0.00581342308275053,0.00568322740034969,-0.00321268466094518,-0.00112167995546544
"DT=1",0.157428492299944,0.0401531578338754,-0.0182219733739508,-0.0193961295084011,-0.00811013562172053,-0.0108280287052969,0.00838993794818974,-0.0114864441440608,-0.00837845332353269,-0.00922548492580695,0.000819309090426889,-0.0113148315412727,-0.0120921720073495,0.00147149667089707,-0.00694494339177252,0.000153818435339527
"DT=2",0.172278142482761,0.0470726761121043,0.0213619159253626,-0.0385727922053502,0.0182527997314479,-0.00968282591520208,-0.01191678890024,0.0112014966270196,-0.0125767746566281,-2.10635123807359e-05,0.0246452586141313,-0.00313604172233344,8.99409894877451e-05,0.000144900463051429,-0.0057539305491122,-0.00364396482469602
"DT=3",0.175725938608993,0.066338326457618,0.0107612696772378,-0.0244355277958682,0.018109720221195,0.0101570729849276,0.0183260181054856,0.0224661867692262,0.0163597663184803,0.00190890714448217,0.000878923083903672,-0.000370364169641927,-0.00134154042650445,0.00627772818467646,0.00685934548105779,0.00467110133593879
"DT=4",0.160277261148842,0.0703817458460111,-0.0442066228165693,-0.0273580821785554,-0.000291563375335758,0.0209032381345885,-0.0113668445512999,0.00932190768634554,0.00701711111438699,0.00504779119000369,-0.0102141143179133,-0.00200984198368387,0.00905935891721155,0.00266534874919825,0.00603787002705856,0.00459813477111138
"DT=5",0.131589241452391,0.0363792573777964,0.00317843466430323,-0.0339049857819084,-0.00451594174335185,0.000517137629838513,0.00236287072913704,0.00551623290715007,0.00593312406197525,0.0036120721345291,0.00426728436491252,0.00109467985294995,-0.000208379751072554,6.70198132422694e-05,0.0105519397359345,0.00253550589127152
"DT=6",0.186188154782509,0.0652338121024398,-0.0333107114114043,-0.0250409009637526,-0.00976920254953407,0.0141964944750903,0.00745158063453812,-0.00291337823951447,0.0182469777900478,-0.012751154338367,0.00618499428280027,-0.0136789333859041,0.0117138939609971,-0.00359053139686757,0.00710085027786756,0.00293163008742968
"DT=7",0.167043466682607,0.0676493524012037,-0.0132273215808493,-0.020435094479507,-0.0247154918552247,-0.0115341604694596,0.0143816498383677,-0.00811067028921467,0.0191532289540764,-0.00568935764123489,-0.00272346130861455,-0.0114106256196953,0.00146173393605915,-0.00603265034211114,0.00491350845085708,0.00761357538008035
"DT=8",0.155228447126726,0.0370914735520363,-0.0134005002820405,-0.0330320537504252,-0.0162918233046366,-0.0052782375159254,0.0131681352036557,-0.0137046428454109,0.0177463887552891,0.0118977397141993,-0.00815048590471304,0.0073849391566551,-0.0019439219161767,-0.00821494988617102,0.00584286245927544,0.00722187461464042
"DT=9",0.154891405522509,0.0315452391845067,-0.0193619806135685,-0.028980369725618,-0.0270287363183025,-0.00020868233070779,0.00525602122995767,-0.0116457721238041,0.0117807027508224,0.000341103612364208,-0.0126263841531168,0.00194874819873908,-0.00811390869143969,-0.0011177191574839,0.00122863604096007,0.0017290857718217
"DT=10",0.123499943180212,0.0505660839136527,-0.0115274362941839,-0.0177576073357514,-0.00415083963378845,-0.00492967683696151,-0.0126736305480972,-0.0090373939578626,0.00273068620131093,-0.0114194829630099,0.00829886980139562,-0.0145138289585879,0.00350675947540819,-0.00363182718764699,0.00234678253598285,-0.000870935090386406
"DT=11",0.17034362587192,0.0621545575879883,-0.00203989667253987,-0.0333458175929544,-0.014608840917951,0.000476863261193729,-0.00976407113743603,0.00276489254521293,0.00977334977695246,0.00849087913262986,-0.00927184624022756,0.00809565560470504,-0.00517895644273861,-0.00107298673182001,-0.00248446387985929,0.00901144625772072
