"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36"
"20191219_M4_A007_18_43_55_0002",-0.0823258862422952,-0.00743426774495614,-0.00488778721282688,-0.0125942606866553,0.0340457794181715,0.00665248411952309,-0.00803346492900005,-0.00724976561924222,0.00129422579603196,5.14977331661849e-05,-0.00153638538667489,0.00697651612377638,0.00658316782098258,0.0131676370801939,-0.000331103441632873,-0.00398320847065597,0.000896997994892551,-0.00374303779751515,0.00351368849406634,0.000147089538924165,0.00308652425778808,-0.00184995147608546,-0.00268620266423918,-0.000449724705607848,0.002369258915142,0.00171102783768111,-0.00271924297338772,-0.00147747090623188,0.0016879589479215,0.00221481963217397,0.00144165435655905,-0.000578036428218148,-0.000392631890359975,-0.000176037610356793,0.000219136939823425,-0.00036851483947573
"20191219_M4_A007_18_43_55_0004",-0.0582772092648305,0.00996413286836795,0.00477265668873716,-0.0104452330595189,0.0286453503391197,-0.00680518063437725,-0.000311401031591586,0.0108176180956459,0.0010893055040491,-0.00326552553640531,0.00512766738375177,0.00360738572978254,0.00346563562647616,-0.00396682542344693,-0.000532691383270841,0.000199440138937112,0.000312327859889154,0.00183154266299497,-0.000466849635357802,0.00381300367415816,-0.00141943402879664,0.000729480103040357,0.000486760415946101,-0.0020979929798167,-0.00100249886452138,0.000535881550936111,-0.000600419404908595,0.000495120594576544,-0.00251338468578585,-0.00146314802574621,-0.00196606537131223,-0.00115711284503896,0.00153313843075939,-0.00074156133332675,-6.90516130770772e-05,-0.00013065262827128
"20191219_M4_A007_18_43_55_0006",-0.0633085075205897,-0.00200098148856468,-0.00143096038408403,-0.0170500376507676,0.022362444800345,-0.00770378750709031,-0.0014759301255387,0.00507728754099108,0.00415872709334556,-0.0038567960217189,0.00146008960648322,-0.00921592744717676,0.00325721697796779,0.00268307076348464,0.00267515411519309,0.00194727802722209,0.00373606160324034,0.00353891661086977,0.000605286732615157,0.00382286514719654,0.00331930803353215,-0.00137926924039201,-0.00300523283376232,0.000229690657294221,-0.00258507656017459,0.000112920828262349,0.00125935190951345,0.00255213423000072,0.000968168594311137,0.00125835696958176,0.0012120433752124,0.000141173072849979,-0.00030990462006622,-0.000397994590824661,-0.000518003800451313,-0.000219592738205987
"20191219_M4_A007_18_43_55_0008",-0.0491192530828209,0.0112405929894914,0.00332654519685372,-0.00952160858003625,0.0267377219629692,-0.0155880986469601,-0.00170438176484204,0.0098409180914321,-0.00103873803830051,-0.00124923528008201,0.00656875955940824,-0.00121623953846249,-0.00512079882565843,-0.00204020224433167,0.00324111760237904,-0.00298552261435958,-2.99913914443208e-05,0.00133601790494032,-0.00324021061629949,-0.000130298649339788,0.00454325825463942,-0.000503032836739559,-0.0046916833416596,-0.00102209199528959,0.00139507874224847,0.00252479138016576,-4.13319663260492e-05,0.00019818063496419,-8.42885209788552e-05,0.000308475202018699,0.00109619871676306,0.000585908070739867,-0.000758555375252792,0.000364465032703247,8.7124667141305e-05,0.00021771523310815
"20191219_M4_A007_18_43_55_0010",-0.0642041440504505,0.00509161435673401,-0.00172476166616829,-0.0261469772755052,0.0229148962220148,-0.0122685749387681,-0.0067832437316758,0.00548279205011901,-0.00563914277067607,-0.00197038057118453,0.000570733694114288,0.0001232803800796,0.00287677928436632,-0.00367581718345171,-0.00060492652900651,-0.00176620435261558,-0.00233507999720968,0.00220718776761064,0.00339942691304955,0.000123775648429352,-0.000750982256475265,0.00264586447212563,0.00298348153192858,-0.00238496060687701,0.00232936931678047,-0.00528345297395853,-4.49352238995612e-05,-0.00221740606845444,0.000495037790717721,0.00184366296643077,-0.00138312999910015,-0.00127397173520495,0.000621294631034698,-6.19547093808565e-05,-2.38843650877816e-05,-4.21406464552823e-05
"20191219_M4_A18_30_39_0002",-0.0693869141760906,-0.00491051886364868,-0.00951682367090503,-0.0157899867081165,0.0120008787784434,-0.0141166158973132,-0.0213972052133907,-0.00408466841818086,-0.0120242072924053,0.00660748955278681,-0.00876467246039878,-0.00127879885414189,-0.00556136073093937,0.00538033849936088,1.27696226557293e-05,-0.00528243852540565,-0.00368711906293094,0.00211600002095129,0.000165270930503942,-0.00835802940419482,-0.00244740180187104,0.0025057647391504,0.000279150615745513,-0.000631521416219786,-0.0019956459209088,-0.00169726373902733,-0.000310296145864529,-1.62542349915849e-05,-0.0011603616032125,-0.00184096706333174,-0.000693332940741995,-0.000650641297189517,0.000408826895230537,-0.00014156575381253,-0.000712968244542609,0.00107015118719064
"20191219_M4_A18_30_39_0004",-0.0714523022657544,-0.000508456255534746,0.000106419609544224,-0.0151619968352353,0.0320449225709308,-0.00767141786027457,-0.00422287371901409,-0.0194778006064194,0.00450440490422589,0.00356990796547441,0.005047125020712,0.00151492284742674,0.003712978227929,-0.000232121201917391,-0.00518753204122188,-0.00505354961059207,-0.00054508491160504,0.00592877382495456,0.000200731015158847,0.00605867781314868,-0.00321370406133142,0.00413744943795999,5.50546439981661e-06,0.00263505591531356,0.00632386224008093,0.00311772984475627,-0.00566236012586713,-0.0021659603019626,-0.000401762529268639,-0.00294462919362353,-4.9978651163177e-05,-0.000636792077918719,-1.39157542818531e-05,0.000126031383288668,-0.000303085262716772,0.000647927916595029
"20191219_M4_A18_30_39_0006",-0.0630149862288026,0.015356250085948,-0.000784364111113068,-0.0153803399260702,0.0253586918080735,-0.012131720193207,0.00013883828086541,-0.00671870660435268,0.000801594337154085,-0.00623042698467885,0.00767579147266441,0.00581391875474906,0.00191311671203332,-0.00869648782081385,0.0034998018093018,-0.00320103420452157,-0.00386133538750034,-0.00504390387896213,-0.00466644132149003,0.00432208926408636,-0.00186872198392719,0.000491494266509001,0.000804555183320117,0.00438629814307046,-0.00303136988340465,-0.00310998777279094,-0.00314821570911045,-1.24779762485859e-05,0.000322723999661122,0.000595783531771403,0.00267961360779197,0.00254192010634531,-0.000936060418224988,0.000375023815900208,0.000153278193752796,-2.94813082878572e-05
"20191219_M4_B_18_33_01_0002",-0.0592959426747134,0.00164726638587646,0.00949155768288167,-0.0221753971022841,0.0264903141318016,-0.00681049865852669,-0.00593934497866263,-0.00167060819361914,0.00159306274318323,0.00199560470122102,0.0051081002225864,-0.00226471101623973,0.00420991900429018,0.00263399449071205,0.00379634693685564,0.00408766599107164,-0.00523895749431612,0.000641489539600243,-0.000938113231097371,0.00435065932974078,0.000452544394179021,0.000521291050455131,0.00050585459840052,0.00241634950397485,-0.00312477135552698,-5.11330068487157e-05,-0.000865298906671662,0.00161937920154448,0.00184235469644888,0.0016418430680535,0.000899726829703542,0.000412380529227142,7.56740561526103e-05,-0.000485622256001908,-0.000573880052756533,-0.000168202104608262
"20191219_M4_B_18_33_01_0004",-0.0711867466460769,0.00236555593863186,-0.00551496012495059,-0.0183133875603335,0.0273501720498459,-0.00392525431079727,-0.00542064196828868,0.000187787023589176,-0.00232403087676547,-0.00222924188340533,0.00323129826647279,0.00479542714401703,0.00559845971900847,-0.00115495272765993,-0.00130044073979725,-0.00217438753088152,0.00413099458799027,-0.00144338855172133,-0.00460973567238155,-0.00316542900773817,-0.00396946360779429,-0.00224987431888635,0.00034195078474995,-0.00226017429201284,-0.00236504628968116,0.000928712281370991,7.77274001743773e-05,0.00073696950975765,0.00143763296412385,0.00176475651437647,-0.00131517367626428,-0.00165779700299903,0.000519141546697582,-0.000414487209700493,-0.000398985551360698,5.91980018310477e-05
"20191219_M4_C_18_33_01_0006",-0.0643537719505243,0.00100583383664234,0.000432650216850023,-0.000133841177356566,0.0250659863960552,-0.00473561686301651,-0.00297539113991178,0.00990346316456065,0.00223163505777536,-0.00678283961298217,0.00287646856264669,0.00196616551063985,-0.00420199226929362,-0.00410353432516609,-0.00561301207034303,0.00538465540790699,-0.000983895161202009,0.00187462192865687,0.00430141953553672,-0.000641679089503903,-0.0018139365634538,0.00173517531803427,0.000339998859971507,0.000488156880908941,-0.00245951391599945,-0.00383345366943163,0.00111885521417033,0.00145569323709974,0.00045300100870198,-0.00121274912274388,-0.000381804122409399,0.000886846546465606,0.000267691633976194,0.000450593675868867,-9.08362024313124e-06,2.23362135476585e-05
"20191219_M4_D_18_36_56_0002",-0.0671709380125606,0.00171472145658185,-0.00965511551693052,-0.00922002853962359,0.0284317935417775,-0.00663789384050051,-0.00507160826723198,-0.00690400918838424,-0.00201577116310944,0.00732080741403161,0.00239458025483247,-0.000666542267767731,-3.77861368347908e-05,-0.0053662652583107,0.0056092892836894,-0.00701311235627091,-0.00320272319813784,0.00188105566958225,5.37149524508862e-05,-0.00366083580152927,-0.00285879189843426,0.00262308964814696,0.000110101644379647,0.00264621009733806,-0.0049791247999964,0.00529781315535058,0.00120536047378625,0.00167048119268506,0.00120887201000955,-0.00173523303268904,-0.000651404704917313,0.0012037592448656,2.01819950645351e-05,-0.000588973321423772,7.05646779405779e-05,-6.44235093031556e-05
"20191219_M4_D_18_36_56_0004",-0.0538620510425401,0.00981433143923234,0.00280723740339492,-0.000998931754435892,0.023520478648149,-0.0135482989599441,-0.00435757019907071,0.0127959527482297,-0.00355157739412015,-0.00614107605098331,0.00184310098496434,0.00299738494619848,0.000965289328456378,0.00251300395532197,-0.00418341404879618,-0.00377156994101009,-0.00096347585500016,-0.00135921045360102,0.0004400821320507,0.00526802458939975,0.000147892951256342,0.00159709831937415,-0.00186401176430838,0.00199908218336057,0.000152063718131882,-0.00231075122718785,0.00167543208754753,0.00195565889970807,-0.000159339731520612,-0.00333239837561648,0.000887264744769722,0.00110939173525045,6.35126846591526e-05,0.000114952620834632,0.000721840589218015,0.000133988085368831
"20191219_M4_D_18_36_56_0006",-0.0655862389898329,-0.00830234810412353,0.00251524692408525,-0.0159199494199811,0.026016521035096,-0.000190232830068253,-0.0062692284117981,0.00289739441092438,-0.00727805880737616,0.00197742418330216,-0.00501365823220547,0.00337389225871774,0.000953286349905695,0.000140175975072264,0.00181445402700035,0.00265094893312847,-0.000241006488881869,-0.0012654531594256,0.00164457450228955,0.00329357402788611,-0.00494199597063717,-0.00318832104272753,0.00319180297499513,-0.00304474047783165,0.000767972447117033,-0.00155902393700551,0.000160151985909984,0.000613454508919455,-0.000367578423402224,-0.00135717156545283,-2.09496012043581e-05,-0.000124313388462423,-0.000922396873358773,-7.91348866773132e-06,0.000464166204546084,-5.52125620147759e-05
"20191219_M4_D_18_36_56_0008",-0.0667783895913503,0.000386593718460903,-0.000828350543172125,-0.0117850412869852,0.0225072054117942,-0.00923367143768258,-0.00159087300316229,-0.00244372020428546,-0.00215939166414767,-0.00179821728034161,-0.00301183649455018,0.00271226277845302,-0.000351116465670196,-0.00218477277205373,-0.00108018927481009,1.21695051234253e-05,-0.00275285079404434,-0.00281473934495723,0.000993488178813877,-0.00273424580121699,0.00183112427262569,0.000782005233290889,-0.000663715791195394,0.00186869901804987,0.00262460295319256,0.00211165282653845,0.00147461774086361,0.0013325699904132,-0.000428461540479082,0.00114831837568957,0.00212487542078822,0.00114174689659447,-0.000960614002663805,0.00050524549715529,-0.000210605523491676,-0.000422687066734217
"20191219_M4_D_18_36_56_0010",-0.0783346361341234,-0.00433110067141714,-0.00532843218911929,-0.0104821337659957,0.0274890879272411,0.0020723456372391,-0.0159289031816375,0.000614006944708502,-0.0072189149362527,0.002882349826076,-0.00589370278803035,0.000153426028806407,0.00368484100833744,0.00146483218525561,0.00371267667708795,0.00253319723034232,-0.00013694011607963,-0.00185844627927266,0.00619160549479264,-0.00288165640470503,-0.00340687959372869,-0.000124464943119558,0.005280432920945,-0.001926610343127,0.00145436530623053,0.000397127437535815,-0.00129814898645181,0.000608917425886469,0.00197615870199775,-0.000265844881569816,0.000159623673927266,0.000346132226860545,-0.000724528871121891,8.17838782610446e-05,0.000783350356305862,-6.22780777904802e-05
"20191219_M4_D_18_36_56_0012",-0.0729443174625537,0.00520318188345919,-0.00776954359307446,-0.0096137399850788,0.0358853972946535,0.00694423860597772,-0.00399687039006622,-0.0148481593062851,-0.00274025776562218,0.00996281588695831,-0.00014259486378723,-0.00311262168946533,0.00141175507138299,-0.0118245356849983,0.00313592865073412,-0.00261924719699737,-0.004122247990137,-0.000492342876243432,-0.00061085189630324,-0.00492903220261349,-0.00741234716036558,-3.09200694037729e-05,-0.00106552421516484,0.00435894709248332,-0.0041221315325918,-0.00124768311011797,0.000338258992149735,-0.00132297837235987,-0.000490484154055139,0.000191912338693235,0.00138022787061698,0.00131380755099163,-0.00112190394766544,0.000197451347175538,-0.00108181148409418,0.000232104338366774
"20191219_M4_E_18_47_56_0002",-0.0617490954289982,9.92194139143755e-05,-0.00905322092612084,-0.0201311403017758,0.0134291307026942,-0.00736995324961762,-0.0126695054392439,0.00862173971325887,-0.0150360748128714,-0.00247488843346755,-0.000420902702477608,0.00379527197366193,0.00899008829525681,-0.00288983350981908,-0.0079091466476387,-0.00316866509633325,0.00246558452799902,-0.000415783275040123,0.00330401882958519,-0.0105195008851252,-0.00459154277667927,0.00077764504845755,0.00207343358805409,-0.00338685172197782,-0.00179438811113661,0.000322219281726981,0.000693887773031153,6.31211533080524e-05,0.000929556095370563,0.000209038025073889,-0.00243045051806635,-0.00154468202405582,0.000664860002511494,7.94859803019591e-05,0.000334472815286432,-6.36776124447072e-05
"20191219_M4_E_18_47_56_0004",-0.0468454313984978,-0.00913769626255134,0.00225651697498002,0.00287687339469666,0.0276781396120335,0.00787545754044842,-0.00963207963925086,-0.00551500134916778,0.00441353141871863,0.00392501169470762,0.00641304943343148,0.00405543978542526,0.00985002259075441,0.00045020736571192,-0.00354855494763817,-0.000187670360434674,0.00426580988619149,-0.00557519359677743,0.000768683583283317,0.00321217378324567,0.00294616858079001,-0.00455619194566974,-0.00333720204790156,-0.00325643375374843,-0.000479330456931681,0.00225990173983101,0.00285077752830907,-0.00120380185618701,0.00274816530088895,-0.00258816485245229,-0.00113007796040981,-0.00142738373821191,0.000596115986158244,-0.000161025160391283,0.000436109078286032,0.000729050378735704
"20191219_M4_E_18_47_56_0006",-0.0626099638049325,0.00170741803119084,0.00402174219816349,-0.0159156723130163,0.0208924495633015,0.00384500545795806,-0.00522221529220283,0.00742186000382799,-0.00134356318235419,-0.0103168179638002,0.0129785469281319,-0.00407875302154278,0.00253615417514651,0.0103073861444049,0.000334100741622383,0.00174866950134224,0.00266818511580584,-0.00415952609238133,0.00083071063142809,0.00176270549413478,0.000520477592539075,-0.00242127216927532,-6.71366464265116e-05,-0.000105893710224042,0.00257478830672922,0.000608696873381758,-0.000356761261698313,0.000990535123912238,0.00083112254745973,0.00169844231125088,0.0013635271918332,-0.00108946824525586,-0.00130833160223775,0.000638342897576143,0.000219695140665751,-0.000200694792879967
"20191219_M4_E_19_10_39_0002",-0.0712882998083292,0.00155710774629313,-0.00045090250863146,-0.0148823205144765,0.0257231047846905,-0.00427678087660303,-0.00339948239343513,-0.000323270591042362,0.00367102875335727,0.00458742627217932,-0.000431267677280186,0.00378060075466524,0.00112667701151396,-0.00259144290231094,-0.0030480502101377,-0.00130543261252521,-0.000688738741246991,-0.000296876086104662,-0.000336559120901179,-0.00229430887110359,0.00177970382769082,0.00116401672379784,0.000146032755843786,0.00145836664650406,-0.00160393717446629,0.00483450913139951,0.00067312729441786,0.000230473523823986,-0.000441788578305316,-0.000846929935192536,-0.000920449488907201,9.73153810233366e-05,0.000288207789555313,-0.000403135118045507,1.15325212516288e-05,0.000251098187561862
"20191219_M4_E_19_10_39_0004",-0.0301241746395802,0.00518349162381181,-0.023741532134278,-0.0183713912490912,-0.0094464418274922,0.0333098950822767,-0.014206024398712,0.00279585362937575,0.0131929519338614,-0.00211570671817584,0.014356518933526,-0.0116279345902061,0.00321077944604883,-0.00230905611469047,-0.0112003560418382,-0.00914975052478081,0.00296141071855434,-0.00187887482559467,-0.00935907890282882,-0.0077443580538398,0.00300745567756874,0.00227363033215057,-0.000344200055863818,0.004626837171386,0.00291403941377868,0.000767938205867259,0.00347133171199471,-0.000434502029602304,0.000637493424032263,-0.00387834500094757,0.00058435524620026,0.000493307923363693,-0.00140364235138328,-2.26843980305763e-05,0.000459950508015202,-0.000720939564973829
"20191219_M4_E_19_10_39_0006",-0.0511728196494984,0.00597337675839882,-0.00369237687040152,-0.0135610478726837,0.0265305385538078,-0.00767776672397684,-0.00662601842395057,0.013904471189641,-0.00368826923345221,0.00777382120333887,-0.0102129635949698,-0.00987007401406992,0.00244900800557415,0.000299630190482044,-0.00424107582361163,-0.00146166888094803,-0.000272661569700675,0.00246074759877146,-0.00189729263777513,-0.0083141494184055,0.000862878841851147,0.00110161694926102,-0.00115165132064881,-0.00287202644769729,0.00307667802260954,-0.00109141082916645,-0.000572838914157,-1.33655733371427e-05,0.00114676141477517,0.000339152138199904,-7.58866270773412e-07,0.000489016720064449,-0.000368367200442418,0.000104668489299307,0.000557940327598632,-2.26835306532821e-05
"20191219_M4_E_19_10_39_0008",-0.0687843451815154,-0.00246161479030595,0.00516251232349016,-0.00820271209098269,0.0263141586143903,0.000156438678593237,-0.0055007908805095,0.0140196175045984,0.000623083159983075,0.0036654695038032,0.00324189597155593,-0.00272957609980155,0.0048009048315023,-0.00337214717428658,0.000158698426609963,0.00486906812889866,-0.00101171252843934,0.00235894516234502,-0.00141174549718449,0.000984426382730028,0.0031631213700199,-0.00153137939843344,-0.00221615898932815,-0.00294060208060088,0.00266431543938789,0.00198990566970021,-0.000907739443888861,-0.00250191497280428,0.0004430457557457,-0.000183906941016848,-0.00153351294371391,-0.00109851592375945,0.00146161245592706,-0.000152890269489593,-0.000132519960470224,-0.000188409562700207
"20191219_M4_E_19_10_39_0010",-0.0602783489687508,0.00600614427210941,0.00559127800759134,-0.0183281174469135,0.0279449074771754,-0.00467128236117549,-0.00246501643090761,-0.0203567056155623,0.00244671784502442,0.00106330771814191,0.00524546760091109,-0.00110846606958014,-0.00345997996653928,0.00265345722636558,0.00150470632065927,0.00231985496187235,0.00306175045083668,0.00145196000302985,0.00213555904766228,0.0021250173691278,0.00408213583191186,-0.000899978072688723,-0.00184077777880261,-0.00800892932868582,-0.00151601052339245,-0.00210604230134176,0.00454414070560064,0.00466339308938592,-0.00270109288014328,-0.000653951023245895,0.000858975520179468,0.00121657968670634,-0.0010620885393081,0.000493948777183316,-0.000281168142450922,-8.15953142204283e-05
"20191219_M4_E_19_10_39_0012",-0.0779702612039379,-0.00530649497165474,-0.00379946171051085,-0.0219226358265535,0.025607521182074,0.00379978450713611,-0.0118515588960426,-0.00792565350921329,0.00160983951532041,0.00334050851495365,-0.0095075742931536,-0.000921111614295857,-0.0053551099511421,-0.000871564740932645,0.00219453074817542,-0.000673318762121285,-0.000775904469199707,-0.0030894644683907,-0.00116985427018802,-0.000444671666268678,0.00269667983483776,0.000268541404791433,0.000189846780287826,0.00177730076899829,0.00238128299561227,0.000701855103894271,-0.00033596135265128,-0.000641206453019836,0.000567779331669952,0.00382336420011028,0.0026561685278809,0.00218708425847126,-0.000979727839318798,0.000290728673876617,0.00101377709546088,-0.000693118151586505
"20191219_M4_E_19_10_39_0014",-0.0545021399760076,0.0131744861738173,0.00528463120428532,-0.0142969294570294,0.0246168957907698,-0.00452935555925025,-0.00235908901416265,-0.000289393524794701,-0.00189822977578453,0.00102639808009639,0.00339829953121695,-0.00222372485093928,0.000515373486021806,0.00372097758796833,0.0041768316995408,-0.0052448864120099,0.000600002543861502,0.00457350481186037,-0.00225201207239326,0.00614859877657874,0.000245070956151533,0.00392332461936339,0.000670157477939506,0.00136134223664541,-0.000748304803417855,-0.00385685196544011,-0.00154632587891182,-0.000419990250559739,-0.00140108504119942,-0.000326997553011726,-0.00278317825696837,-0.00139440665831658,0.00157955492982604,0.000181796888645229,0.000112400428797408,1.15763985559176e-05
"20191219_M4_F_19_19_29_0002",-0.0597822938299833,0.00588938789696569,0.000970746195992791,-0.0229288970972657,0.0279400699718802,-0.00129212317163433,-0.000358873600929653,0.00230974616262506,-0.001740217934608,-0.00316483234171615,0.00221535066222364,0.00735095372463647,0.00326239413599974,0.00157203053276514,0.00153920128835911,0.000563683017876875,0.000559159542378927,-0.00014531775973408,0.00334574183534029,0.00284258306225991,-0.000617193845260582,-0.000181023628434385,0.000367731069586805,0.000294605821038385,-0.00154645594641171,-0.0043719326298451,0.000841874668062756,-0.00198337583824809,-0.00170081983918756,0.00211015475346932,-0.00177744446027867,-0.0013337586016376,0.000428460082711678,-4.50467996978073e-05,-0.000442688249811904,3.69510659759327e-05
"20191219_M4_F_19_19_29_0004",-0.0637109986198342,-0.00722453248093835,-0.003915240671383,0.00714610898025462,0.0217632537348053,0.00370807685396034,-0.00267177431228347,0.00928377441470071,0.000380051995822923,-0.000239721601237283,0.00154946985464525,-0.00672836562831187,-0.0043479317192071,-0.00286344050368941,0.00180258910542276,0.00198397578658488,-0.00410087891466523,0.000857495049175034,0.000814898750673455,-0.00329678683350016,0.00127507210586515,0.00196591272827593,-0.00293114754643842,0.00101268521204291,0.00579699212241017,-0.00140626410439922,-0.00136763113141144,0.000117880322684265,-0.00320331901654997,-0.00194147385349471,-1.43122152837131e-05,0.000392436621965978,0.000372254463416577,0.000211696620316868,0.000502983706983436,0.000183846546972129
"20191028_MA_A_0002",-0.0204932205836717,0.0155292616091237,-0.0266908024328341,-0.00431763704962834,-0.0194691748610836,-0.00844522496163575,-0.0132086979408168,-0.0144392755645485,0.00550256797987973,0.00141790533862959,-0.00276013100578883,-0.0016233736432191,0.00943100917562052,-0.00299109377768426,0.00602429799937032,1.1301086437372e-05,0.0011695377257028,-0.001149689925234,0.00291458830276151,6.35168533694455e-05,0.00153232724630615,0.0040468504458554,0.00276329365479896,-0.000462804302834593,0.00120362215240878,0.000983317668653252,0.00228753767691527,-0.00247946610666206,-0.00107075402512011,-0.000577126056415053,-0.000318482858495518,5.01557968081139e-05,0.000197880507107058,9.06482714375977e-05,0.000109185272036633,-0.000474852066295355
"20191028_MA_A_0004",-0.0132765901409301,0.0271042249229709,-0.0159047929860073,0.00109119200774028,-0.0227493847847805,-0.0126793078636806,-0.0139161855807556,-0.0059273116934772,0.00597990983877436,-0.00953783796901302,0.00627742863632096,0.00453832915152811,0.00807872334539865,0.00176262179934842,0.00530430223131065,-0.0030095705664674,-0.00570198849164264,-0.00464710540361097,0.00394957767467331,-0.00240465817957663,0.000867276349739023,0.00338785661552591,0.000797056320408144,0.000653962612799649,5.05687366019261e-05,-0.00263672812451418,0.000215664731270512,0.000855322503593944,0.000144018289265631,-6.77476546259905e-05,-0.000607404056824599,-0.000234858365925309,0.000698809240441377,-0.000293803838420369,0.000150902518183607,-8.68341653949961e-05
"20191028_MA_A_0006",-0.0108435141192544,0.0220555100049414,-0.0185792111666121,0.00542682786864489,-0.0256502944555382,-0.00768489938490441,-0.0134613482773369,0.0138878100656047,0.0137821738062532,-0.00964820165820644,0.000933461563255658,0.010105996947756,-0.000296125307966865,-0.00429860734649865,0.00240718854231653,-0.00696892027828707,-0.00518233820076569,-0.00148438256139046,-0.0047655047840092,0.000683823876441042,-0.00256463225938846,0.00400465386257205,0.000248156047754336,0.00365564681531964,-0.00030743087352729,-0.00293294093519008,0.00126418942790336,0.00146664117780283,0.00295772890050927,0.00128251768338751,-0.000105194590664871,0.000933147041431883,0.000582043101421204,-9.05508903059022e-05,0.000152650496659596,0.000251712701668477
"20191028_MA_B_0008",-0.0111886482977821,0.0272922340859481,-0.0177505764927989,-0.0035747177751956,-0.021446703095924,-0.0220097530339427,-0.0155958544197282,-0.00203010295375178,0.0050137605959564,-0.00619654272131969,0.00417088915742588,-8.38499183117143e-05,0.00737738562051368,0.00329076091026981,0.00430750015667175,0.00144425769425782,-0.000570733143342703,-0.00104621325561111,-0.00346519237461298,0.0019994410174973,-0.000890533962676599,0.00170988007943265,0.00323114244621648,-0.00112044621518134,-0.00103773905276174,-0.000429927268289024,-0.00355446813528106,-0.000779645469498875,0.00354824288535331,0.000605279427713826,-0.000174105338826062,3.15065523628132e-05,-0.000165064225988949,-0.000138501597650127,0.0004476591971706,-0.000209192698329557
"20191028_MA_C_0010",-0.0265767186809177,0.0128382675464456,-0.00494130325238347,0.00981020473408829,-0.00714592603212682,0.00859778483791781,-0.00795230040154067,0.00508298991092244,0.00422093458466294,0.00135390319190914,-0.00247673839775706,-0.00139372740740817,0.00181777415409582,-0.00365243508162454,-0.00233062375538976,-0.000778598661917427,-0.00401112728137706,-0.00223349953898037,0.000235154149191553,-0.0011311083747083,-0.00245958579777681,-0.00568613558400662,-0.00181174472668498,-0.0020808012257745,-0.0023193905910104,0.00164794637386392,0.00228848229304342,-0.00513337449955857,0.00516940366189133,0.00129213954187232,-0.000258384936322259,0.00211889333562046,0.000671008209171232,0.00104518175585759,-0.000542165826870237,-5.92081157076849e-05
"20191028_MA_D_0012",-0.0312710348235219,0.00229496208881647,-0.0389361016094985,0.00439543717259083,-0.0102120151789975,0.00696848978338306,-0.0161390052598681,-0.0128583520557597,0.0100145759573802,0.0035902566080529,-0.00322541820950543,-0.00556438794766548,-0.002941201448914,-0.0031853853710849,-0.00085556513650133,-0.00467995836510713,0.00529238709085003,-0.00249086718675597,0.00387102641021352,-0.00497874219561504,-0.00485577638903934,-0.00186596738993342,0.00219852140719147,-0.00122064329582223,-0.00109297351657713,-0.00207558332842109,-0.00120958730026943,-0.00289301226041872,0.000386886570816572,0.000989731240199448,0.000397453831322062,0.00020267927504129,-0.000887654286995068,0.000360132467838938,0.000157232660069978,0.00019449802133355
"20191028_MA_E_0014",-0.0209604732952815,0.0204391810880732,-0.0260426403441875,-0.00542738061991635,-0.0168704847863429,0.00551640223194565,-0.0179420022708106,0.00592798091443055,0.0137890611978192,-0.00243427737946632,-0.000584296236395136,-0.00185916798386102,0.0071344075007237,0.00754773422094899,-0.0037674975086695,0.000910858692118599,8.22091348487132e-05,0.00178581967191039,-0.000488553402839546,-0.00300807976550366,0.00282346842117798,-0.00116043550513605,-0.00350697042191932,0.00112965222300514,-0.00337045536174642,0.00690873163642063,0.00206398213479846,0.00257959863785788,-0.00227247069813443,0.000505273712428201,-0.00208346615774927,-0.000885574434738319,0.0013124756453914,0.000213095862824692,-0.000104541009049904,0.000227821929739011
"20191028_MA_F_0016",-0.0176924866499741,0.0136972015202778,-0.0274421773339251,-0.00130097964630629,-0.0127225181405378,0.00879631015755406,-0.0212271268910838,0.0120959851301868,0.00907064485645534,-0.00617176014655603,0.0045731924034193,-0.0015528055169374,0.00042973418386715,-0.00663956522517431,0.000403372265871413,-0.00469609692443336,0.00215211095613315,-0.00118665474753476,-0.00228213348534166,0.00201409727884995,0.00166984857944711,-0.000237966424091753,0.000998287137908193,-0.00251188370668419,-0.00163778530457455,-0.00201767007682684,-0.000325226736279444,-0.000669988849607302,-0.00119646337259398,0.00151792013273164,-0.00114737914339736,0.000114319602118066,-0.000614912465372983,-0.000217993074783988,0.0008601844782378,-0.000404833814562588
"20191028_MA_G_0018",-0.0119142796178994,0.0180601762008558,-0.0201416850055095,-0.00773501196071325,-0.0165947640902635,-0.00902674361009688,-0.00397789874279101,-0.00838969052247397,0.00412503798389,0.000132577306164876,0.000520083386049775,-0.00286416928867088,-0.00369706599798534,-0.00186060023443447,-0.00186918145460022,-0.000344047747220048,-0.000110868705586925,0.00168197198363668,0.00366018543795851,0.000417978112004918,-0.00278135505092706,-0.00243244707053214,-0.00102903280143215,-0.00310400201861812,-0.0018489688784207,-0.00223730706253922,0.000649186189746965,-0.000399288756672739,-0.000600341614317662,-0.00157416583678921,-0.000681740398799249,-3.50470071389182e-05,-0.000974047249945546,-0.00122319450810657,0.000516209470774094,0.000440863872968562
